item1,item2,correlation
windows,carriage,0.6546536707079771
water,carriage,0.3333333333333333
sitting,carriage,0.3333333333333333
waiting,carriage,1
woman,carriage,0.6546536707079771
dinner,carriage,1
walked,carriage,1
remember,carriage,0.6546536707079771
feel,carriage,0.6546536707079771
talking,carriage,0.3333333333333333
top,carriage,0.5773502691896257
thinking,carriage,1
passed,carriage,1
pink,carriage,0.3333333333333333
world,carriage,0.3333333333333333
sat,carriage,0.6546536707079771
people,carriage,0.6546536707079771
don’t,carriage,0.44721359549995793
corner,carriage,0.3333333333333333
moment,carriage,0.6546536707079771
wall,carriage,0.3333333333333333
god,carriage,1
person,carriage,0.5773502691896257
real,carriage,0.74535599249993
house,carriage,0.6546536707079771
memory,carriage,0.3333333333333333
morning,carriage,0.6546536707079771
country,carriage,0.3333333333333333
women,carriage,0.6546536707079771
stood,carriage,1
talk,carriage,0.3333333333333333
didn’t,carriage,0.44721359549995793
i’m,carriage,0.44721359549995793
spoke,carriage,0.74535599249993
call,carriage,0.5773502691896257
it’s,carriage,0.44721359549995793
fell,carriage,0.3333333333333333
letter,carriage,0.74535599249993
late,carriage,0.3333333333333333
chair,carriage,0.3333333333333333
smiling,carriage,0.5773502691896257
smiled,carriage,0.74535599249993
can’t,carriage,0.44721359549995793
sit,carriage,0.6546536707079771
pleasure,carriage,0.5773502691896257
street,carriage,0.6546536707079771
poor,carriage,0.6546536707079771
set,carriage,0.74535599249993
church,carriage,0.74535599249993
silence,carriage,0.3333333333333333
fine,carriage,0.74535599249993
mind,carriage,0.6546536707079771
happened,carriage,0.5773502691896257
children,carriage,1
couldn’t,carriage,0.3333333333333333
suddenly,carriage,0.3333333333333333
girl,carriage,1
taking,carriage,0.3333333333333333
life,carriage,0.6546536707079771
feeling,carriage,0.5773502691896257
sin,carriage,0.5773502691896257
arm,carriage,0.74535599249993
half,carriage,0.6546536707079771
front,carriage,0.5773502691896257
saint,carriage,0.5773502691896257
family,carriage,0.5773502691896257
josephine,carriage,0.3333333333333333
idea,carriage,0.5773502691896257
simply,carriage,0.74535599249993
girls,carriage,0.3333333333333333
sense,carriage,0.74535599249993
afternoon,carriage,0.3333333333333333
cranly,carriage,0.21821789023599236
flanders,carriage,0.3333333333333333
de,carriage,0.5773502691896257
combray,carriage,0.21821789023599236
mme,carriage,0.21821789023599236
françoise,carriage,0.21821789023599236
swann,carriage,0.21821789023599236
miss,carriage,0.3333333333333333
verdurin,carriage,0.21821789023599236
odette,carriage,0.21821789023599236
jacob,carriage,0.3333333333333333
i’ve,carriage,0.3333333333333333
kezia,carriage,0.21821789023599236
love,aunt,0.4879500364742666
light,aunt,0.4879500364742666
days,aunt,0.4879500364742666
beautiful,aunt,0.4666666666666667
soul,aunt,0.4879500364742666
dark,aunt,0.4879500364742666
lay,aunt,0.4879500364742666
hair,aunt,0.4879500364742666
sleep,aunt,0.74535599249993
pale,aunt,0.4666666666666667
flowers,aunt,0.4879500364742666
yellow,aunt,0.4879500364742666
wind,aunt,0.4879500364742666
soft,aunt,0.74535599249993
slowly,aunt,0.4879500364742666
true,aunt,0.4666666666666667
beneath,aunt,0.74535599249993
garden,aunt,0.4879500364742666
lips,aunt,0.4666666666666667
bed,aunt,0.4879500364742666
grey,aunt,0.4879500364742666
friends,aunt,0.4879500364742666
arms,aunt,0.4879500364742666
ah,aunt,0.74535599249993
strange,aunt,0.4879500364742666
phrase,aunt,0.74535599249993
close,aunt,0.4666666666666667
coming,aunt,0.74535599249993
boy,aunt,0.4666666666666667
father,aunt,0.4666666666666667
looked,aunt,0.74535599249993
rose,aunt,0.4879500364742666
warm,aunt,0.4666666666666667
mother,aunt,0.7745966692414833
brought,aunt,0.74535599249993
paper,aunt,0.74535599249993
table,aunt,0.4879500364742666
stephen,aunt,0.2927700218845599
boys,aunt,0.7745966692414833
evening,aunt,0.4879500364742666
sight,aunt,0.4666666666666667
body,aunt,1
called,aunt,0.4666666666666667
answered,aunt,0.7745966692414833
dedalus,aunt,0.2927700218845599
hall,aunt,0.4666666666666667
cried,aunt,0.4666666666666667
home,aunt,0.4666666666666667
caught,aunt,1
ran,aunt,0.4666666666666667
sky,aunt,0.74535599249993
hat,aunt,0.4879500364742666
windows,aunt,0.4879500364742666
water,aunt,0.74535599249993
sitting,aunt,0.74535599249993
tea,aunt,1
woman,aunt,0.4879500364742666
remember,aunt,0.4879500364742666
feel,aunt,0.4879500364742666
talking,aunt,0.74535599249993
top,aunt,0.7745966692414833
matter,aunt,1
pink,aunt,0.74535599249993
world,aunt,0.74535599249993
sat,aunt,0.4879500364742666
people,aunt,0.4879500364742666
corner,aunt,0.74535599249993
moment,aunt,0.4879500364742666
wall,aunt,0.74535599249993
person,aunt,0.7745966692414833
real,aunt,0.4666666666666667
house,aunt,0.4879500364742666
memory,aunt,0.74535599249993
child,aunt,1
morning,aunt,0.4879500364742666
country,aunt,0.74535599249993
women,aunt,0.4879500364742666
talk,aunt,0.74535599249993
understand,aunt,1
spoke,aunt,0.4666666666666667
call,aunt,0.7745966692414833
fell,aunt,0.74535599249993
letter,aunt,0.4666666666666667
that’s,aunt,0.2581988897471611
late,aunt,0.74535599249993
chair,aunt,0.74535599249993
smiling,aunt,0.7745966692414833
smiled,aunt,0.4666666666666667
sit,aunt,0.4879500364742666
pleasure,aunt,0.7745966692414833
street,aunt,0.4879500364742666
poor,aunt,0.4879500364742666
set,aunt,0.4666666666666667
church,aunt,0.4666666666666667
silence,aunt,0.74535599249993
fine,aunt,0.4666666666666667
mind,aunt,0.4879500364742666
happened,aunt,0.7745966692414833
couldn’t,aunt,0.44721359549995793
suddenly,aunt,0.74535599249993
taking,aunt,0.74535599249993
life,aunt,0.4879500364742666
feeling,aunt,0.7745966692414833
sin,aunt,0.7745966692414833
arm,aunt,0.4666666666666667
half,aunt,0.4879500364742666
front,aunt,0.7745966692414833
saint,aunt,0.2581988897471611
family,aunt,0.7745966692414833
times,aunt,1
appeared,aunt,1
josephine,aunt,0.44721359549995793
smile,aunt,1
idea,aunt,0.7745966692414833
simply,aunt,0.4666666666666667
form,aunt,1
girls,aunt,0.74535599249993
sense,aunt,0.4666666666666667
afternoon,aunt,0.74535599249993
cranly,aunt,0.2927700218845599
flanders,aunt,0.44721359549995793
de,aunt,0.2581988897471611
combray,aunt,0.2927700218845599
mme,aunt,0.2927700218845599
sort,aunt,0.4666666666666667
françoise,aunt,0.2927700218845599
swann,aunt,0.2927700218845599
verdurin,aunt,0.2927700218845599
odette,aunt,0.2927700218845599
jacob,aunt,0.44721359549995793
kezia,aunt,0.2927700218845599
blue,josephine,0.3333333333333333
love,josephine,0.21821789023599236
light,josephine,0.21821789023599236
days,josephine,0.21821789023599236
heart,josephine,0.21821789023599236
beautiful,josephine,0.44721359549995793
soul,josephine,0.21821789023599236
death,josephine,0.21821789023599236
dark,josephine,0.21821789023599236
lay,josephine,0.21821789023599236
found,josephine,0.3333333333333333
fellow,josephine,0.3333333333333333
hair,josephine,0.21821789023599236
dear,josephine,0.21821789023599236
day,josephine,0.21821789023599236
sleep,josephine,0.3333333333333333
pale,josephine,0.44721359549995793
flowers,josephine,0.21821789023599236
yellow,josephine,0.21821789023599236
wind,josephine,0.21821789023599236
play,josephine,0.3333333333333333
soft,josephine,0.3333333333333333
book,josephine,0.21821789023599236
read,josephine,0.21821789023599236
fire,josephine,0.3333333333333333
desire,josephine,0.3333333333333333
run,josephine,0.3333333333333333
slowly,josephine,0.21821789023599236
true,josephine,0.44721359549995793
beneath,josephine,0.3333333333333333
garden,josephine,0.21821789023599236
lips,josephine,0.44721359549995793
bed,josephine,0.21821789023599236
grey,josephine,0.21821789023599236
word,josephine,0.21821789023599236
friends,josephine,0.21821789023599236
words,josephine,0.21821789023599236
round,josephine,0.21821789023599236
rest,josephine,0.3333333333333333
arms,josephine,0.21821789023599236
ah,josephine,0.3333333333333333
sun,josephine,0.21821789023599236
sound,josephine,0.3333333333333333
strange,josephine,0.21821789023599236
phrase,josephine,0.3333333333333333
beauty,josephine,0.3333333333333333
standing,josephine,0.3333333333333333
speak,josephine,0.21821789023599236
close,josephine,0.44721359549995793
cold,josephine,0.3333333333333333
coming,josephine,0.3333333333333333
road,josephine,0.3333333333333333
boy,josephine,0.44721359549995793
father,josephine,0.44721359549995793
told,josephine,0.3333333333333333
looked,josephine,0.3333333333333333
rose,josephine,0.21821789023599236
warm,josephine,0.44721359549995793
mother,josephine,0.5773502691896257
brought,josephine,0.3333333333333333
paper,josephine,0.3333333333333333
table,josephine,0.21821789023599236
stephen,josephine,0.6546536707079771
boys,josephine,0.5773502691896257
evening,josephine,0.21821789023599236
sight,josephine,0.44721359549995793
body,josephine,0.44721359549995793
called,josephine,0.44721359549995793
answered,josephine,0.5773502691896257
dedalus,josephine,0.6546536707079771
nice,josephine,0.3333333333333333
hall,josephine,0.44721359549995793
cried,josephine,0.44721359549995793
home,josephine,0.44721359549995793
caught,josephine,0.44721359549995793
ran,josephine,0.44721359549995793
sky,josephine,0.3333333333333333
hat,josephine,0.21821789023599236
windows,josephine,0.21821789023599236
water,josephine,0.3333333333333333
sitting,josephine,0.3333333333333333
waiting,josephine,0.3333333333333333
tea,josephine,0.44721359549995793
woman,josephine,0.21821789023599236
dinner,josephine,0.3333333333333333
walked,josephine,0.3333333333333333
remember,josephine,0.21821789023599236
feel,josephine,0.21821789023599236
talking,josephine,0.3333333333333333
top,josephine,0.5773502691896257
thinking,josephine,0.3333333333333333
passed,josephine,0.3333333333333333
matter,josephine,0.44721359549995793
pink,josephine,0.3333333333333333
world,josephine,0.3333333333333333
sat,josephine,0.21821789023599236
people,josephine,0.21821789023599236
don’t,josephine,0.74535599249993
corner,josephine,0.3333333333333333
moment,josephine,0.21821789023599236
wall,josephine,0.3333333333333333
god,josephine,0.3333333333333333
person,josephine,0.5773502691896257
real,josephine,0.44721359549995793
house,josephine,0.21821789023599236
memory,josephine,0.3333333333333333
child,josephine,0.44721359549995793
morning,josephine,0.21821789023599236
country,josephine,0.3333333333333333
women,josephine,0.21821789023599236
stood,josephine,0.3333333333333333
talk,josephine,0.3333333333333333
didn’t,josephine,0.74535599249993
i’m,josephine,0.74535599249993
understand,josephine,0.44721359549995793
spoke,josephine,0.44721359549995793
call,josephine,0.5773502691896257
it’s,josephine,0.74535599249993
fell,josephine,0.3333333333333333
letter,josephine,0.44721359549995793
that’s,josephine,0.5773502691896257
late,josephine,0.3333333333333333
chair,josephine,0.3333333333333333
smiling,josephine,0.5773502691896257
smiled,josephine,0.44721359549995793
can’t,josephine,0.74535599249993
sit,josephine,0.21821789023599236
pleasure,josephine,0.5773502691896257
street,josephine,0.21821789023599236
poor,josephine,0.21821789023599236
set,josephine,0.44721359549995793
church,josephine,0.44721359549995793
silence,josephine,0.3333333333333333
fine,josephine,0.44721359549995793
mind,josephine,0.21821789023599236
happened,josephine,0.5773502691896257
children,josephine,0.3333333333333333
couldn’t,josephine,1
suddenly,josephine,0.3333333333333333
girl,josephine,0.3333333333333333
taking,josephine,0.3333333333333333
life,josephine,0.21821789023599236
feeling,josephine,0.5773502691896257
sin,josephine,0.5773502691896257
arm,josephine,0.44721359549995793
half,josephine,0.21821789023599236
front,josephine,0.5773502691896257
saint,josephine,0.5773502691896257
family,josephine,0.5773502691896257
times,josephine,0.44721359549995793
appeared,josephine,0.44721359549995793
carriage,josephine,0.3333333333333333
aunt,josephine,0.44721359549995793
smile,josephine,0.44721359549995793
idea,josephine,0.5773502691896257
simply,josephine,0.44721359549995793
form,josephine,0.44721359549995793
girls,josephine,0.3333333333333333
sense,josephine,0.44721359549995793
afternoon,josephine,0.3333333333333333
cranly,josephine,0.6546536707079771
flanders,josephine,0.3333333333333333
de,josephine,0.5773502691896257
jacob,josephine,0.3333333333333333
i’ve,josephine,0.3333333333333333
kezia,josephine,0.6546536707079771
love,smile,0.4879500364742666
light,smile,0.4879500364742666
days,smile,0.4879500364742666
beautiful,smile,0.4666666666666667
soul,smile,0.4879500364742666
dark,smile,0.4879500364742666
lay,smile,0.4879500364742666
hair,smile,0.4879500364742666
sleep,smile,0.74535599249993
pale,smile,0.4666666666666667
flowers,smile,0.4879500364742666
yellow,smile,0.4879500364742666
wind,smile,0.4879500364742666
soft,smile,0.74535599249993
slowly,smile,0.4879500364742666
true,smile,0.4666666666666667
beneath,smile,0.74535599249993
garden,smile,0.4879500364742666
lips,smile,0.4666666666666667
bed,smile,0.4879500364742666
grey,smile,0.4879500364742666
friends,smile,0.4879500364742666
arms,smile,0.4879500364742666
ah,smile,0.74535599249993
strange,smile,0.4879500364742666
phrase,smile,0.74535599249993
close,smile,0.4666666666666667
coming,smile,0.74535599249993
boy,smile,0.4666666666666667
father,smile,0.4666666666666667
looked,smile,0.74535599249993
rose,smile,0.4879500364742666
warm,smile,0.4666666666666667
mother,smile,0.7745966692414833
brought,smile,0.74535599249993
paper,smile,0.74535599249993
table,smile,0.4879500364742666
stephen,smile,0.2927700218845599
boys,smile,0.7745966692414833
evening,smile,0.4879500364742666
sight,smile,0.4666666666666667
body,smile,1
called,smile,0.4666666666666667
answered,smile,0.7745966692414833
dedalus,smile,0.2927700218845599
hall,smile,0.4666666666666667
cried,smile,0.4666666666666667
home,smile,0.4666666666666667
caught,smile,1
ran,smile,0.4666666666666667
sky,smile,0.74535599249993
hat,smile,0.4879500364742666
windows,smile,0.4879500364742666
water,smile,0.74535599249993
sitting,smile,0.74535599249993
tea,smile,1
woman,smile,0.4879500364742666
remember,smile,0.4879500364742666
feel,smile,0.4879500364742666
talking,smile,0.74535599249993
top,smile,0.7745966692414833
matter,smile,1
pink,smile,0.74535599249993
world,smile,0.74535599249993
sat,smile,0.4879500364742666
people,smile,0.4879500364742666
corner,smile,0.74535599249993
moment,smile,0.4879500364742666
wall,smile,0.74535599249993
person,smile,0.7745966692414833
real,smile,0.4666666666666667
